engine_id,operating_hour,hours_since_last_overhaul,days_since_last_maintenance,load_percent,rpm,exhaust_gas_temp_c,exhaust_gas_temp_deviation_c,cooling_water_temp_c,lube_oil_pressure_bar,lube_oil_temp_c,fuel_consumption_rate_kg_h,turbocharger_rpm,vibration_mm_s,lube_oil_fe_ppm,lube_oil_cu_ppm,ambient_temp_c,sea_state,fuel_air_ratio,injection_timing_deg_btdc,remaining_useful_life_hours,anomaly_flag,failure_event,failure_within_48h
ENG-35,78,78,18,67.8,801.5,387.6,2.38,80.07,4.073,66.6,186.1,18576.0,2.119,9.62,7.5,28.1,Moderate,0.0586,18.97,422,0,0,0
ENG-35,79,79,18,69.03,769.8,392.0,2.82,77.46,4.036,65.18,173.32,18434.0,2.181,11.98,7.68,29.1,Moderate,0.0542,19.18,421,0,0,0
ENG-35,80,80,18,66.63,776.5,388.2,0.55,83.2,4.083,65.79,181.38,18641.0,2.188,10.62,7.78,28.8,Moderate,0.0573,18.93,420,0,0,0
ENG-35,81,81,18,65.72,775.6,391.8,2.62,79.63,3.944,62.22,177.63,18171.0,2.252,11.59,7.6,28.9,Moderate,0.0584,18.8,419,0,0,0
ENG-35,82,82,18,61.13,769.1,388.7,3.14,80.61,3.818,66.05,176.4,18055.0,2.177,10.13,6.99,27.9,Moderate,0.0614,18.74,418,0,0,0
ENG-35,83,83,18,68.05,778.9,384.3,1.81,79.76,4.24,65.87,181.02,18022.0,2.056,10.77,7.16,29.1,Moderate,0.0569,18.72,417,0,0,0
ENG-35,84,84,18,70.6,772.7,383.7,0.73,77.7,4.08,64.48,184.73,18122.0,2.052,11.07,7.43,29.4,Moderate,0.0584,18.74,416,0,0,0
ENG-35,85,85,18,63.52,776.0,395.0,1.03,77.14,4.085,64.34,182.29,18216.0,2.058,10.94,7.77,29.3,Moderate,0.0592,19.08,415,0,0,0
ENG-35,86,86,18,66.03,784.2,388.2,3.52,79.56,3.969,65.47,182.83,18050.0,2.146,10.08,8.05,29.7,Moderate,0.0628,18.83,414,0,0,0
ENG-35,87,87,18,70.84,782.0,388.0,0.27,80.49,4.04,64.67,179.2,17718.0,2.144,9.65,7.94,29.4,Moderate,0.0548,18.48,413,0,0,0
ENG-35,88,88,18,67.28,782.1,383.8,4.38,79.39,4.258,63.56,192.63,18165.0,2.019,11.11,7.09,27.5,Moderate,0.0626,19.0,412,0,0,0
ENG-35,89,89,18,64.9,767.9,390.7,2.35,81.72,4.172,64.5,177.01,18421.0,2.166,10.59,7.94,28.8,Moderate,0.0585,18.36,411,0,0,0
ENG-35,90,90,18,61.02,772.7,387.1,2.74,83.44,4.053,66.12,181.59,18269.0,2.218,10.43,7.14,28.6,Moderate,0.0598,18.77,410,0,0,0
ENG-35,91,91,18,65.98,796.3,389.7,4.48,81.16,4.061,64.9,177.34,18180.0,2.08,9.84,7.92,28.4,Moderate,0.0584,18.64,409,0,0,0
ENG-35,92,92,18,67.02,770.7,390.6,0.2,82.92,4.179,65.34,178.74,18566.0,2.296,10.31,7.26,29.1,Moderate,0.0593,18.73,408,0,0,0
ENG-35,93,93,18,69.06,797.4,390.1,2.19,79.13,3.975,66.39,178.41,18479.0,2.301,10.67,7.21,26.4,Moderate,0.0559,18.51,407,0,0,0
ENG-35,94,94,18,64.93,779.9,385.7,1.67,79.8,4.051,64.8,174.69,17962.0,2.302,10.15,7.1,29.1,Moderate,0.0574,18.96,406,0,0,0
ENG-35,95,95,18,67.24,780.0,396.1,2.39,79.6,4.008,65.13,181.1,17838.0,2.321,9.84,8.02,26.8,Moderate,0.0603,19.0,405,0,0,0
ENG-35,96,96,19,64.13,785.1,385.0,2.11,80.77,4.009,65.67,178.42,18279.0,2.119,10.49,7.71,28.0,Moderate,0.0599,19.04,404,0,0,0
ENG-35,97,97,19,62.97,771.3,387.7,3.9,82.29,4.08,64.08,184.65,18029.0,2.149,11.76,7.2,30.7,Moderate,0.0553,18.09,403,0,0,0
ENG-35,98,98,19,63.63,772.1,389.8,4.79,82.08,4.188,64.55,178.04,18173.0,2.414,10.54,7.24,29.6,Moderate,0.058,19.16,402,0,0,0
ENG-35,99,99,19,66.36,769.6,382.1,5.78,77.64,4.319,62.95,181.45,17972.0,2.157,9.77,7.28,29.8,Moderate,0.0613,19.15,401,0,0,0
ENG-35,100,100,19,66.15,779.4,377.3,4.53,79.58,3.941,66.01,181.02,17864.0,2.259,12.78,7.18,28.9,Moderate,0.0548,18.81,400,0,0,0
ENG-35,101,101,19,69.53,785.6,388.2,2.45,80.09,4.001,61.73,180.33,18867.0,2.029,10.72,8.13,29.4,Moderate,0.0567,18.64,399,0,0,0
ENG-35,102,102,19,65.65,779.6,389.8,5.44,82.67,3.961,62.33,187.06,17882.0,2.058,10.58,6.98,28.8,Moderate,0.059,19.52,398,0,0,0
ENG-35,103,103,19,66.07,774.6,390.1,3.55,79.91,3.924,61.61,176.8,18896.0,2.251,9.75,6.99,30.6,Moderate,0.0571,18.72,397,0,0,0
ENG-35,104,104,19,65.49,801.1,386.9,2.92,78.24,3.887,62.04,183.91,18053.0,2.055,9.85,7.42,28.9,Moderate,0.0581,18.53,396,0,0,0
ENG-35,105,105,19,65.71,777.9,393.6,0.47,78.72,3.999,64.18,185.78,17937.0,2.06,10.31,7.56,29.3,Moderate,0.0614,18.83,395,0,0,0
ENG-35,106,106,19,66.84,784.7,387.9,3.54,79.31,3.969,66.03,175.14,18743.0,2.032,10.75,6.98,28.8,Moderate,0.0596,18.51,394,0,0,0
ENG-35,107,107,19,65.54,775.8,390.7,2.31,80.97,4.06,66.03,176.19,18668.0,2.021,9.78,7.13,30.2,Moderate,0.0547,18.36,393,0,0,0
ENG-35,108,108,19,64.25,778.0,385.7,0.68,79.83,4.091,64.82,193.42,18441.0,2.023,10.75,7.24,27.3,Moderate,0.0591,18.48,392,0,0,0
ENG-35,109,109,19,63.07,776.0,391.8,3.47,81.29,4.136,66.35,177.36,17792.0,2.285,11.33,7.07,30.0,Moderate,0.0588,18.86,391,0,0,0
ENG-35,110,110,19,65.41,787.7,383.4,2.78,79.33,4.12,64.58,184.3,17993.0,2.199,9.77,7.08,29.6,Moderate,0.0597,18.86,390,0,0,0
ENG-35,111,111,19,67.95,779.5,386.4,5.9,77.32,4.143,62.31,172.02,18386.0,2.26,11.42,7.4,29.5,Moderate,0.0575,18.16,389,0,0,0
ENG-35,112,112,19,65.74,785.2,386.5,3.23,79.91,4.0,65.56,189.09,17721.0,2.265,10.57,7.04,29.2,Moderate,0.0577,18.7,388,0,0,0
ENG-35,113,113,19,63.24,768.3,380.4,5.72,81.46,3.943,63.96,180.68,18617.0,2.022,9.62,7.04,27.3,Moderate,0.0573,18.78,387,0,0,0
ENG-35,114,114,19,63.01,762.9,389.2,0.69,78.62,4.12,66.56,184.49,18564.0,2.601,10.55,7.29,29.5,Moderate,0.0577,18.8,386,0,0,0
ENG-35,115,115,19,63.41,769.8,388.9,2.1,80.1,4.06,64.79,177.97,17911.0,2.277,9.68,7.13,29.5,Moderate,0.0593,18.62,385,0,0,0
ENG-35,116,116,19,66.21,774.6,391.3,2.08,80.23,4.031,63.46,181.24,18424.0,2.095,10.03,7.68,28.7,Moderate,0.0613,19.36,384,0,0,0
ENG-35,117,117,19,67.69,778.3,382.5,7.07,82.84,4.024,65.15,186.07,18856.0,2.078,9.89,8.02,29.2,Moderate,0.058,18.75,383,0,0,0
ENG-35,118,118,19,65.81,773.3,389.3,4.65,79.05,4.165,62.98,187.5,18504.0,2.252,11.12,7.72,29.0,Moderate,0.0593,18.9,382,0,0,0
ENG-35,119,119,19,69.23,773.8,387.9,1.36,79.07,4.037,64.05,167.34,17746.0,2.032,9.79,7.64,28.2,Moderate,0.0586,18.79,381,0,0,0
ENG-35,120,120,20,66.78,782.6,387.5,2.35,79.04,3.979,61.01,186.13,18196.0,2.209,10.93,7.82,29.9,Moderate,0.0549,19.27,380,0,0,0
ENG-35,121,121,20,65.54,781.6,385.4,6.23,77.93,4.029,62.38,194.04,18003.0,2.027,9.76,7.38,28.4,Moderate,0.0602,18.62,379,0,0,0
ENG-35,122,122,20,63.61,776.3,398.2,2.83,81.48,4.02,63.65,189.36,18421.0,2.052,10.65,7.55,28.3,Moderate,0.0575,18.99,378,0,0,0
ENG-35,123,123,20,63.22,791.0,386.5,1.28,80.06,4.175,63.93,180.38,18034.0,2.123,10.67,7.0,30.7,Moderate,0.0594,19.13,377,0,0,0
ENG-35,124,124,20,70.02,767.8,390.0,2.04,84.48,4.073,63.71,178.78,18254.0,2.047,10.64,7.06,28.0,Moderate,0.0581,18.48,376,0,0,0
ENG-35,125,125,20,66.39,770.4,389.9,4.32,80.11,4.087,63.19,186.82,17772.0,2.051,10.23,7.07,28.8,Moderate,0.0588,18.59,375,0,0,0
ENG-35,126,126,20,68.15,769.3,387.1,0.27,80.31,4.017,67.72,181.73,18442.0,2.088,11.37,6.99,29.9,Moderate,0.0567,19.01,374,0,0,0
ENG-35,127,127,20,67.37,758.3,387.2,3.16,77.67,4.29,65.5,185.81,18375.0,2.205,10.4,7.36,29.9,Moderate,0.0586,18.2,373,0,0,0
ENG-35,128,128,20,69.49,769.7,390.4,1.75,82.23,4.048,62.82,178.14,17963.0,2.166,10.55,7.04,27.7,Moderate,0.0539,18.98,372,0,0,0
ENG-35,129,129,20,66.55,783.6,386.9,3.52,78.65,3.884,63.51,177.73,18058.0,2.115,9.83,7.22,26.5,Moderate,0.0635,18.73,371,0,0,0
ENG-35,130,130,20,63.77,778.4,386.3,2.94,81.64,3.897,65.77,176.73,18221.0,2.026,9.62,7.61,28.8,Moderate,0.0599,18.81,370,0,0,0
ENG-35,131,131,20,64.24,781.9,385.1,4.27,78.54,4.26,65.23,181.2,18287.0,2.09,10.54,7.37,28.1,Moderate,0.0548,19.07,369,0,0,0
ENG-35,132,132,20,68.7,787.1,387.3,2.33,81.37,4.036,64.47,181.83,18075.0,2.029,10.05,7.31,29.8,Moderate,0.0585,19.21,368,0,0,0
ENG-35,133,133,20,66.71,776.7,381.9,4.12,79.72,4.104,63.35,180.76,17773.0,2.117,10.39,7.36,29.3,Moderate,0.0589,19.03,367,0,0,0
ENG-35,134,134,20,66.26,780.3,388.1,1.75,78.66,4.135,67.33,183.97,18169.0,2.029,11.28,7.17,28.1,Moderate,0.0604,18.94,366,0,0,0
ENG-35,135,135,20,70.69,763.2,387.2,2.95,79.91,4.042,66.21,189.28,18960.0,2.072,9.86,7.48,29.7,Moderate,0.0573,18.88,365,0,0,0
ENG-35,136,136,20,64.25,768.7,384.9,1.38,79.48,4.0,62.03,190.71,17983.0,2.136,11.77,7.88,27.2,Moderate,0.0572,18.81,364,0,0,0
ENG-35,137,137,20,68.53,781.1,385.2,3.59,78.09,4.185,62.29,184.92,18079.0,2.107,10.48,7.03,29.0,Moderate,0.0635,18.69,363,0,0,0
ENG-35,138,138,20,65.14,770.6,389.3,5.04,79.5,4.136,65.39,176.95,18259.0,2.057,10.41,7.3,29.8,Moderate,0.057,19.42,362,0,0,0
ENG-35,139,139,20,65.68,778.7,378.9,3.4,79.96,4.111,65.56,175.18,18698.0,2.161,11.62,7.01,29.4,Moderate,0.0583,19.09,361,0,0,0
ENG-35,140,140,20,61.78,773.6,391.0,2.02,81.73,4.052,63.52,167.94,18037.0,2.334,10.11,7.37,28.0,Moderate,0.0577,18.54,360,0,0,0
ENG-35,141,141,20,59.93,781.6,385.7,0.33,81.71,4.084,63.67,190.47,18213.0,2.269,9.87,8.37,29.0,Moderate,0.0561,18.7,359,0,0,0
ENG-35,142,142,20,64.49,774.5,389.3,5.34,78.66,3.877,65.35,186.06,17594.0,2.062,10.98,7.45,29.8,Moderate,0.0557,18.98,358,0,0,0
ENG-35,143,143,20,63.19,786.8,385.2,4.79,80.7,4.016,63.27,171.87,17895.0,2.156,10.22,7.26,29.2,Moderate,0.0576,18.66,357,0,0,0
ENG-35,144,144,21,75.87,778.8,388.5,2.59,79.79,3.893,64.45,183.48,18350.0,2.069,9.69,7.37,29.7,Moderate,0.0605,18.6,356,0,0,0
ENG-35,145,145,21,66.05,778.2,384.5,5.25,80.64,4.066,63.2,184.64,18484.0,2.094,10.57,7.08,28.7,Moderate,0.0604,18.63,355,0,0,0
ENG-35,146,146,21,68.79,776.3,392.5,2.23,77.32,3.904,62.06,182.32,18096.0,2.057,9.89,7.79,28.8,Moderate,0.058,19.73,354,0,0,0
ENG-35,147,147,21,68.03,776.9,387.3,6.35,78.51,4.092,65.93,177.12,18028.0,2.17,10.75,7.22,29.5,Moderate,0.0597,18.98,353,0,0,0
ENG-35,148,148,21,69.55,777.9,388.4,2.99,78.44,4.158,64.56,178.19,18313.0,2.13,11.3,6.99,27.8,Moderate,0.0561,18.74,352,0,0,0
ENG-35,149,149,21,67.83,780.9,389.4,4.43,81.54,3.972,64.49,180.3,18364.0,2.073,9.87,7.22,30.3,Moderate,0.0615,18.94,351,0,0,0
ENG-35,150,150,21,63.39,762.3,384.5,2.06,80.65,3.97,65.0,182.54,18181.0,2.07,9.81,7.09,27.7,Moderate,0.054,18.87,350,0,0,0
ENG-35,151,151,21,67.63,784.5,385.8,3.12,77.65,4.241,64.98,172.23,18037.0,2.165,10.16,8.0,29.2,Moderate,0.0549,19.44,349,0,0,0
ENG-35,152,152,21,65.94,769.5,394.4,5.7,81.22,3.895,65.07,181.97,18474.0,2.234,10.96,7.81,27.2,Moderate,0.0564,18.91,348,0,0,0
ENG-35,153,153,21,71.76,782.6,387.4,2.69,83.29,4.125,67.31,188.92,18414.0,2.368,10.08,7.75,28.8,Moderate,0.0578,19.37,347,0,0,0
ENG-35,154,154,21,70.35,758.1,387.0,3.54,79.25,4.008,64.77,176.66,18485.0,2.324,10.03,7.19,29.4,Moderate,0.0611,19.01,346,0,0,0
ENG-35,155,155,21,69.5,773.9,384.5,2.23,79.97,3.955,64.7,174.88,18054.0,2.205,10.06,8.13,28.5,Moderate,0.0571,19.06,345,0,0,0
ENG-35,156,156,21,68.33,778.4,386.1,3.83,81.48,3.997,63.68,179.06,17771.0,2.046,10.87,6.98,29.7,Moderate,0.0588,18.61,344,0,0,0
ENG-35,157,157,21,64.17,762.6,388.3,0.77,77.94,4.038,62.47,186.47,18433.0,2.175,10.28,7.17,28.5,Moderate,0.0609,18.86,343,0,0,0
ENG-35,158,158,21,64.28,794.8,384.7,5.74,77.66,4.167,67.68,175.95,18165.0,2.024,10.54,7.26,27.3,Moderate,0.0568,19.06,342,0,0,0
ENG-35,159,159,21,60.07,779.0,391.0,6.61,79.49,4.113,64.51,182.52,17670.0,2.067,11.77,7.49,28.6,Moderate,0.0527,18.88,341,0,0,0
ENG-35,160,160,21,62.94,771.7,386.5,3.69,78.35,4.125,64.13,177.39,17990.0,2.026,10.43,7.56,28.4,Moderate,0.0586,18.64,340,0,0,0
ENG-35,161,161,21,63.91,785.5,390.4,0.78,78.3,4.142,65.3,176.93,18214.0,2.125,12.06,7.15,30.3,Moderate,0.0559,18.97,339,0,0,0
ENG-35,162,162,21,60.45,779.4,384.7,5.34,79.47,3.983,66.42,179.06,18335.0,2.075,9.61,7.95,29.4,Moderate,0.0589,19.02,338,0,0,0
ENG-35,163,163,21,69.76,783.4,386.2,6.08,80.27,4.247,65.74,182.02,18240.0,2.137,10.56,7.26,28.7,Moderate,0.0551,18.9,337,0,0,0
ENG-35,164,164,21,63.9,785.6,389.3,3.05,80.03,3.95,64.73,187.23,18628.0,2.371,10.76,7.02,28.6,Moderate,0.0582,19.09,336,0,0,0
ENG-35,165,165,21,66.59,765.6,386.4,4.33,80.02,4.076,63.56,180.05,18362.0,2.045,9.83,7.09,28.1,Moderate,0.0565,19.06,335,0,0,0
ENG-35,166,166,21,66.64,770.4,381.6,3.49,81.15,4.013,64.43,182.37,17204.0,2.196,9.63,7.34,30.1,Moderate,0.0568,18.98,334,0,0,0
ENG-35,167,167,21,67.06,770.1,387.5,4.37,78.26,4.142,62.74,176.3,18637.0,2.262,10.14,7.5,28.4,Moderate,0.0562,18.85,333,0,0,0
ENG-35,168,168,22,61.64,778.6,385.9,3.22,76.81,4.116,62.58,181.67,17801.0,2.086,9.8,7.68,30.1,Moderate,0.0592,19.23,332,0,0,0
ENG-35,169,169,22,63.77,773.9,393.0,0.67,78.04,4.066,62.33,175.5,18854.0,2.196,11.09,7.09,28.1,Moderate,0.0572,18.86,331,0,0,0
ENG-35,170,170,22,65.19,784.1,385.0,5.26,79.05,3.891,65.02,183.54,18919.0,2.072,9.77,7.64,29.5,Moderate,0.0615,18.62,330,0,0,0
ENG-35,171,171,22,62.83,781.5,388.3,4.36,79.62,3.86,62.28,184.05,18318.0,2.078,11.48,7.33,28.3,Moderate,0.0576,18.96,329,0,0,0
ENG-35,172,172,22,67.89,765.9,391.1,3.99,80.71,4.067,64.51,187.72,18455.0,2.361,10.53,7.59,30.6,Moderate,0.06,18.75,328,0,0,0
ENG-35,173,173,22,68.46,770.4,381.4,0.39,77.66,3.916,64.82,183.35,18838.0,2.384,10.84,7.61,27.0,Moderate,0.0611,19.05,327,0,0,0
ENG-35,174,174,22,64.73,773.0,383.8,3.0,77.81,4.135,68.31,187.41,18049.0,2.332,11.49,7.18,28.5,Moderate,0.0591,19.11,326,0,0,0
ENG-35,175,175,22,66.22,775.2,388.6,3.17,80.23,4.03,63.21,182.14,18505.0,2.17,10.29,7.02,28.7,Moderate,0.0571,18.61,325,0,0,0
ENG-35,176,176,22,66.38,772.8,382.9,5.8,79.72,4.106,65.61,182.12,17840.0,2.485,10.61,7.5,27.9,Moderate,0.0612,19.03,324,0,0,0
ENG-35,177,177,22,69.49,790.4,386.0,2.59,80.94,4.155,64.27,184.13,18851.0,2.106,10.72,8.11,28.9,Moderate,0.0582,18.89,323,0,0,0
ENG-35,178,178,22,67.1,766.6,390.1,3.82,79.26,3.982,63.24,181.15,17763.0,2.047,10.14,7.69,28.5,Moderate,0.0553,19.35,322,0,0,0
ENG-35,179,179,22,64.14,775.4,386.6,3.4,79.64,4.044,65.62,173.95,18524.0,2.256,10.25,7.02,28.0,Moderate,0.0578,19.42,321,0,0,0
ENG-35,180,180,22,62.55,778.0,388.6,3.68,81.13,4.067,64.21,181.33,18552.0,2.09,9.65,7.23,28.5,Moderate,0.0594,18.67,320,0,0,0
ENG-35,181,181,22,63.53,779.8,385.9,7.41,80.3,4.053,65.61,183.3,18317.0,2.104,9.62,7.47,29.6,Moderate,0.0604,18.67,319,0,0,0
ENG-35,182,182,22,64.14,764.9,392.9,3.73,76.69,4.113,63.22,184.54,18149.0,2.163,10.36,7.36,28.7,Moderate,0.0621,18.86,318,0,0,0
ENG-35,183,183,22,63.57,769.9,383.0,1.36,81.31,4.059,65.96,187.44,18105.0,2.053,10.11,7.27,28.1,Moderate,0.0575,19.17,317,0,0,0
ENG-35,184,184,22,69.16,781.4,392.3,1.46,80.61,4.106,64.96,179.37,18322.0,2.164,11.25,7.21,27.4,Moderate,0.0586,18.93,316,0,0,0
ENG-35,185,185,22,67.04,781.9,388.4,0.77,81.02,4.15,63.9,179.44,17938.0,2.35,10.97,7.61,27.7,Moderate,0.0597,18.64,315,0,0,0
ENG-35,186,186,22,71.19,773.1,391.7,5.05,77.88,3.873,62.55,184.48,18352.0,2.036,10.8,7.92,29.5,Moderate,0.0591,19.02,314,0,0,0
ENG-35,187,187,22,64.92,764.3,381.4,0.42,80.42,4.076,66.23,187.64,17745.0,2.036,10.78,7.09,28.1,Moderate,0.0539,18.64,313,0,0,0
ENG-35,188,188,22,71.17,785.2,385.1,4.98,80.1,3.934,65.65,187.93,18929.0,2.39,9.62,7.63,27.8,Moderate,0.0595,18.19,312,0,0,0
ENG-35,189,189,22,64.9,788.8,385.0,4.71,79.43,3.863,64.32,183.5,18567.0,2.09,10.02,7.33,29.4,Moderate,0.0552,18.77,311,0,0,0
ENG-35,190,190,22,61.44,787.0,382.5,3.74,82.02,4.061,64.93,178.69,18337.0,2.214,11.14,7.3,28.5,Moderate,0.0583,18.12,310,0,0,0
ENG-35,191,191,22,65.96,779.6,386.2,4.74,81.08,3.868,66.04,192.18,17984.0,2.209,9.99,7.21,30.3,Moderate,0.0543,18.96,309,0,0,0
ENG-35,192,192,23,65.33,772.6,386.5,4.03,78.66,3.988,64.18,177.7,18790.0,2.104,11.5,7.14,29.3,Moderate,0.0605,18.99,308,0,0,0
ENG-35,193,193,23,66.38,778.8,381.8,4.96,78.49,3.954,62.14,175.49,18562.0,2.03,10.69,7.48,28.0,Moderate,0.0588,18.42,307,0,0,0
ENG-35,194,194,23,68.47,779.0,388.0,5.17,80.07,4.029,64.19,175.82,18559.0,2.106,9.62,7.47,28.2,Moderate,0.0589,19.31,306,0,0,0
ENG-35,195,195,23,64.57,766.3,388.9,0.16,81.58,3.832,64.46,176.53,18240.0,2.082,10.33,7.07,29.9,Moderate,0.0591,19.13,305,0,0,0
ENG-35,196,196,23,62.54,774.5,383.9,0.94,79.5,4.135,62.86,182.15,18657.0,2.082,11.48,7.46,29.8,Moderate,0.0547,18.66,304,0,0,0
ENG-35,197,197,23,63.75,770.5,383.0,1.16,78.7,4.272,65.38,179.83,18315.0,2.18,10.07,7.01,28.3,Moderate,0.0585,18.97,303,0,0,0
ENG-35,198,198,23,66.36,789.0,389.3,1.29,78.8,3.981,63.97,182.56,17647.0,2.158,9.75,7.06,26.5,Moderate,0.06,18.64,302,0,0,0
ENG-35,199,199,23,70.98,763.7,392.2,1.94,80.8,4.019,63.3,187.22,18503.0,2.113,10.02,7.34,27.4,Moderate,0.0612,18.86,301,0,0,0
ENG-35,200,200,23,69.74,781.3,381.4,1.72,79.32,4.129,65.06,175.53,18350.0,2.466,10.43,7.31,30.3,Moderate,0.0582,19.1,300,0,0,0
ENG-35,201,201,23,66.19,763.3,387.0,4.58,77.4,3.962,64.95,182.92,18775.0,2.126,10.77,7.27,28.5,Moderate,0.0594,19.2,299,0,0,0
ENG-35,202,202,23,65.75,773.1,387.2,5.33,79.55,3.905,64.38,188.68,17975.0,2.303,10.92,7.12,28.6,Moderate,0.0581,19.3,298,0,0,0
ENG-35,203,203,23,69.47,777.9,385.1,4.4,76.71,4.141,62.85,180.09,18732.0,2.099,11.53,7.08,28.9,Moderate,0.0574,18.88,297,0,0,0
ENG-35,204,204,23,65.75,773.3,386.0,2.95,81.77,3.952,62.64,187.62,17835.0,2.115,10.54,7.08,29.4,Moderate,0.0574,19.06,296,0,0,0
ENG-35,205,205,23,67.67,770.4,385.6,8.19,80.15,3.835,64.33,173.17,18045.0,2.149,10.42,7.32,28.7,Moderate,0.0578,18.92,295,0,0,0
ENG-35,206,206,23,70.1,774.8,386.9,1.82,79.15,3.897,64.04,177.26,18390.0,2.18,10.45,7.18,27.9,Moderate,0.0608,18.57,294,0,0,0
ENG-35,207,207,23,65.7,772.9,390.9,5.09,82.68,4.106,65.38,191.18,17854.0,2.022,12.16,7.31,30.8,Moderate,0.0606,19.06,293,0,0,0
ENG-35,208,208,23,65.86,786.0,386.2,5.1,80.27,4.002,64.01,184.08,17779.0,2.249,11.77,7.17,29.4,Moderate,0.0551,18.55,292,0,0,0
ENG-35,209,209,23,63.82,793.1,389.1,6.2,79.92,4.083,61.77,174.85,18758.0,2.047,10.34,8.17,29.0,Moderate,0.0608,18.94,291,0,0,0
ENG-35,210,210,23,65.59,786.4,387.5,2.28,79.67,4.013,67.3,179.47,17886.0,2.044,10.15,7.13,28.5,Moderate,0.0538,19.08,290,0,0,0
ENG-35,211,211,23,65.4,779.2,384.3,2.51,81.75,3.998,63.72,181.02,18478.0,2.154,11.22,7.44,29.1,Moderate,0.0572,19.33,289,0,0,0
ENG-35,212,212,23,64.17,767.1,393.2,6.33,81.79,3.819,67.81,172.61,18601.0,2.279,10.37,7.27,28.1,Moderate,0.0577,19.04,288,0,0,0
ENG-35,213,213,23,64.87,776.3,391.4,2.41,78.47,4.238,63.56,184.85,18287.0,2.084,9.92,7.23,30.0,Moderate,0.0583,18.99,287,0,0,0
ENG-35,214,214,23,64.15,766.8,383.2,2.53,79.72,3.978,66.51,188.38,18677.0,2.059,10.78,7.47,29.5,Moderate,0.0583,18.68,286,0,0,0
ENG-35,215,215,23,68.04,782.5,385.9,3.07,80.61,4.071,65.85,185.84,18463.0,2.08,9.77,7.17,29.9,Moderate,0.0592,18.91,285,0,0,0
ENG-35,216,216,24,67.54,769.1,384.4,4.58,79.04,4.075,64.59,183.05,18404.0,2.146,9.95,7.52,28.6,Moderate,0.058,18.93,284,0,0,0
ENG-35,217,217,24,67.56,764.0,387.0,6.28,79.84,4.065,65.39,176.48,18447.0,2.164,10.16,7.9,28.0,Moderate,0.0598,18.67,283,0,0,0
ENG-35,218,218,24,69.24,773.4,381.2,3.53,81.2,4.161,64.65,184.4,18593.0,2.354,11.09,7.65,26.8,Moderate,0.0572,19.05,282,0,0,0
ENG-35,219,219,24,67.51,792.3,388.5,2.77,79.59,4.064,65.33,176.32,18160.0,2.073,10.64,7.05,27.6,Moderate,0.0596,18.57,281,0,0,0
ENG-35,220,220,24,65.51,762.8,394.4,7.37,79.69,3.96,63.28,184.09,17772.0,2.066,10.37,7.14,28.5,Moderate,0.0572,19.06,280,0,0,0
ENG-35,221,221,24,63.34,779.4,384.9,0.55,78.32,3.908,65.25,175.83,18336.0,2.06,10.91,7.96,28.1,Moderate,0.058,18.64,279,0,0,0
ENG-35,222,222,24,62.17,765.9,386.9,2.74,80.18,4.074,64.2,185.3,18803.0,2.132,9.94,8.3,27.2,Moderate,0.0572,18.98,278,0,0,0
ENG-35,223,223,24,63.14,779.9,388.3,1.03,79.68,3.957,67.86,186.19,18108.0,2.157,11.12,7.36,28.6,Moderate,0.0572,19.23,277,0,0,0
ENG-35,224,224,24,68.72,781.3,388.0,2.89,77.84,4.005,62.58,189.41,18610.0,2.252,11.32,7.19,28.6,Moderate,0.0584,18.93,276,0,0,0
ENG-35,225,225,24,67.97,780.4,395.3,3.43,78.99,4.028,65.29,184.34,17890.0,2.214,9.79,7.27,29.3,Moderate,0.0566,18.48,275,0,0,0
ENG-35,226,226,24,64.87,777.2,387.3,2.68,76.97,4.116,64.17,181.33,17819.0,2.287,10.48,7.29,26.5,Moderate,0.0562,19.53,274,0,0,0
ENG-35,227,227,24,62.42,773.9,390.4,1.42,80.02,3.899,62.8,183.04,18185.0,2.142,10.07,7.18,27.2,Moderate,0.0569,18.95,273,0,0,0
ENG-35,228,228,24,67.95,774.6,394.5,3.61,77.48,4.065,66.65,178.39,18367.0,2.188,10.09,7.07,30.1,Moderate,0.0575,18.92,272,0,0,0
ENG-35,229,229,24,71.6,783.7,386.3,2.07,80.42,4.02,62.55,177.65,18241.0,2.145,10.78,7.44,28.1,Moderate,0.0625,18.55,271,0,0,0
ENG-35,230,230,24,69.24,769.3,385.5,3.92,80.29,4.053,61.03,186.04,18110.0,2.186,10.19,8.29,28.6,Moderate,0.0598,18.75,270,0,0,0
ENG-35,231,231,24,66.64,774.6,385.6,6.69,80.08,4.262,62.97,183.01,18257.0,2.287,10.0,7.76,27.7,Moderate,0.0547,18.96,269,0,0,0
ENG-35,232,232,24,61.46,786.8,386.1,4.87,78.29,3.985,62.78,183.41,18494.0,2.108,10.1,7.15,28.3,Moderate,0.0592,18.6,268,0,0,0
ENG-35,233,233,24,67.53,782.6,386.3,3.54,79.81,4.032,68.24,177.47,18553.0,2.052,9.69,7.27,28.9,Moderate,0.059,18.56,267,0,0,0
ENG-35,234,234,24,64.01,777.4,387.8,0.16,78.84,4.032,63.78,177.95,18374.0,2.045,10.04,7.58,27.6,Moderate,0.058,19.1,266,0,0,0
ENG-35,235,235,24,61.65,778.4,390.8,2.87,80.64,4.137,65.73,179.5,18711.0,2.407,10.75,7.38,29.1,Moderate,0.0577,18.61,265,0,0,0
